date,bikes_hired,season,min_temp,max_temp,avg_temp,avg_humidity,avg_pressure,avg_windspeed,rainfall_mm,rain,fog,thunderstorm,snow
13-05-17,29539,2,,11.6,14.3,67,1007,16,0.5,TRUE,FALSE,FALSE,FALSE
14-05-17,30145,2,,,14.7,65,1018,16,3.3,TRUE,FALSE,FALSE,FALSE
15-05-17,25882,2,,9.6,14.3,81,1024,16,0,TRUE,FALSE,FALSE,FALSE
16-05-17,35964,2,,,18.5,74,1023,18,0.5,TRUE,FALSE,FALSE,FALSE
17-05-17,18926,2,,,15.2,95,1017,10,14.7,TRUE,FALSE,FALSE,FALSE
18-05-17,23268,2,,9.6,12.3,78,1012,10,18.5,TRUE,FALSE,FALSE,FALSE
19-05-17,28730,2,,,11.6,80,1012,11,9.9,TRUE,FALSE,FALSE,FALSE
20-05-17,26825,2,16.7,6.7,11.9,75,1017,14,0.5,TRUE,FALSE,FALSE,FALSE
21-05-17,33728,2,,8.6,14.6,67,1023,13,0.5,FALSE,FALSE,FALSE,FALSE
22-05-17,40021,2,,,17.8,57,1016,13,0,FALSE,FALSE,FALSE,FALSE
23-05-17,39259,2,,10.7,16.6,74,1021,13,0,TRUE,FALSE,FALSE,FALSE
24-05-17,41644,2,,12.6,19.9,64,1025,10,0,FALSE,TRUE,FALSE,FALSE
25-05-17,43528,2,,14,20.1,62,1024,8,0,FALSE,FALSE,FALSE,FALSE
26-05-17,43701,2,,,20.8,57,1018,14,0,FALSE,FALSE,FALSE,FALSE
27-05-17,35354,2,,,18.6,68,1014,14,0,TRUE,FALSE,FALSE,FALSE
28-05-17,27909,2,,11.5,17.3,75,1017,8,0,TRUE,FALSE,FALSE,FALSE
29-05-17,26476,2,,13.8,17.3,86,1012,11,12.2,TRUE,FALSE,FALSE,FALSE
30-05-17,37517,2,,,17.3,72,1015,18,0.3,TRUE,FALSE,FALSE,FALSE
31-05-17,39019,2,,12.7,17.6,72,1022,10,0,FALSE,FALSE,FALSE,FALSE
01-06-17,42514,2,,12.3,18.9,66,1021,10,0,FALSE,FALSE,FALSE,FALSE
02-06-17,34459,2,,13.9,19.4,67,1016,6,0,TRUE,FALSE,TRUE,FALSE
03-06-17,38635,2,,,17.1,62,1014,14,6.9,TRUE,FALSE,FALSE,FALSE
04-06-17,30840,2,,9.4,14.9,65,1016,18,0,TRUE,FALSE,FALSE,FALSE
05-06-17,30846,2,18.7,,14.5,75,1007,23,0,TRUE,FALSE,FALSE,FALSE
06-06-17,17387,2,17.7,,13.1,76,995,32,5.1,TRUE,FALSE,FALSE,FALSE
07-06-17,34819,2,20.9,10.8,15.2,62,1011,29,16.3,TRUE,FALSE,FALSE,FALSE
08-06-17,32751,2,18,13.1,15.4,78,1010,24,0.8,TRUE,FALSE,FALSE,FALSE
09-06-17,33705,2,,12,16.3,70,1011,18,1,TRUE,FALSE,FALSE,FALSE
10-06-17,36788,2,,13.7,18.4,67,1016,18,0,TRUE,FALSE,FALSE,FALSE
11-06-17,32997,2,,,18.8,64,1014,19,0,TRUE,FALSE,FALSE,FALSE
12-06-17,36114,2,,,15.8,63,1017,23,0,FALSE,FALSE,FALSE,FALSE
13-06-17,41337,2,,10.2,18.2,62,1020,10,0,FALSE,FALSE,FALSE,FALSE
14-06-17,44762,2,,13.6,20.8,54,1017,11,0,FALSE,FALSE,FALSE,FALSE
15-06-17,42249,2,25.1,,19,57,1015,16,0,FALSE,FALSE,FALSE,FALSE
16-06-17,40288,2,,11.4,17.9,64,1024,19,0,FALSE,FALSE,FALSE,FALSE
17-06-17,41719,2,,14.6,22.8,63,1026,10,0,FALSE,FALSE,FALSE,FALSE
18-06-17,38577,2,,17.3,24.9,56,1023,8,0,FALSE,FALSE,FALSE,FALSE
19-06-17,41624,2,,19,25.7,53,1019,6,0,FALSE,FALSE,FALSE,FALSE
20-06-17,43185,2,,,24.4,54,1017,10,0,FALSE,FALSE,FALSE,FALSE
21-06-17,43885,3,,,25,60,1014,11,0,TRUE,FALSE,FALSE,FALSE
22-06-17,39708,3,,,20.9,67,1012,19,0,FALSE,FALSE,FALSE,FALSE
23-06-17,40025,3,24.9,13.1,18.9,62,1016,21,0,FALSE,FALSE,FALSE,FALSE
24-06-17,30271,3,,,19.3,72,1014,21,0,TRUE,FALSE,FALSE,FALSE
25-06-17,31012,3,,14.8,18.5,65,1012,23,0,FALSE,FALSE,FALSE,FALSE
26-06-17,42096,3,,12.7,18.9,46,1014,8,0,TRUE,FALSE,FALSE,FALSE
27-06-17,24206,3,,14.6,17.1,74,1007,14,0,TRUE,FALSE,FALSE,FALSE
28-06-17,33008,3,,,15.3,84,998,10,16.3,TRUE,FALSE,FALSE,FALSE
29-06-17,38137,3,,,15.1,72,996,11,0,TRUE,FALSE,FALSE,FALSE
30-06-17,40350,3,,14,17.7,68,1004,8,0,TRUE,FALSE,FALSE,FALSE
01-07-17,36183,3,,14.5,18.3,64,1015,13,0.3,TRUE,FALSE,FALSE,FALSE
02-07-17,42875,3,,,19.2,55,1021,14,0.3,TRUE,FALSE,FALSE,FALSE
03-07-17,39970,3,,14.7,19.2,61,1020,16,0,TRUE,FALSE,FALSE,FALSE
04-07-17,43784,3,,,19.6,64,1020,11,0,FALSE,FALSE,FALSE,FALSE
05-07-17,46035,3,,14.5,22.2,53,1018,8,0,FALSE,FALSE,FALSE,FALSE
06-07-17,44386,3,,,25,50,1014,14,0,FALSE,FALSE,FALSE,FALSE
07-07-17,43547,3,,17,23,53,1016,14,0,FALSE,FALSE,FALSE,FALSE
08-07-17,40196,3,,17.7,21.7,54,1018,11,0,FALSE,FALSE,FALSE,FALSE
09-07-17,38912,3,,17.7,22.4,57,1013,11,0,FALSE,FALSE,FALSE,FALSE
10-07-17,41086,3,,15.9,20.7,58,1008,14,0,FALSE,FALSE,FALSE,FALSE
11-07-17,25955,3,,,16.1,79,1009,16,0,TRUE,FALSE,FALSE,FALSE
12-07-17,38377,3,,,17.3,69,1014,11,36.6,TRUE,FALSE,FALSE,FALSE
13-07-17,42082,3,,,18.5,54,1022,11,0.3,FALSE,FALSE,FALSE,FALSE
14-07-17,38932,3,,,17.8,59,1020,14,0,TRUE,FALSE,FALSE,FALSE
15-07-17,30690,3,,,18.1,73,1022,14,0,TRUE,FALSE,FALSE,FALSE
16-07-17,31595,3,,17.4,21.3,72,1023,16,0.5,TRUE,FALSE,FALSE,FALSE
17-07-17,41811,3,,,20.6,47,1023,10,0.5,FALSE,FALSE,FALSE,FALSE
18-07-17,41804,3,,16.9,21.4,59,1016,16,0,TRUE,FALSE,TRUE,FALSE
19-07-17,39340,3,,,19.9,81,1006,14,4.3,TRUE,FALSE,FALSE,FALSE
20-07-17,37164,3,,,17.8,69,1008,18,0.5,TRUE,FALSE,FALSE,FALSE
21-07-17,37967,3,22.8,,17.5,64,1008,19,0,TRUE,FALSE,FALSE,FALSE
22-07-17,16392,3,,,14.9,85,1008,13,13.7,TRUE,FALSE,FALSE,FALSE
23-07-17,26432,3,,,15.3,79,1011,11,9.7,TRUE,TRUE,FALSE,FALSE
24-07-17,32515,3,,,16.6,78,1014,13,0.8,TRUE,FALSE,FALSE,FALSE
25-07-17,41029,3,,13,17.9,70,1016,10,0,FALSE,FALSE,FALSE,FALSE
26-07-17,33566,3,,,17.5,84,1008,14,0,TRUE,FALSE,FALSE,FALSE
27-07-17,32588,3,,14,16.6,74,1007,19,1.8,TRUE,FALSE,FALSE,FALSE
28-07-17,32857,3,,13.7,16.8,77,1008,19,7.1,TRUE,FALSE,FALSE,FALSE
29-07-17,23334,3,,14.8,17.1,82,1008,18,1.3,TRUE,FALSE,FALSE,FALSE
30-07-17,31893,3,21.5,,17.2,74,1006,16,13.2,TRUE,FALSE,FALSE,FALSE
31-07-17,38541,3,,,17.5,66,1011,16,0,TRUE,FALSE,FALSE,FALSE
01-08-17,39837,3,,12.5,17.1,71,1014,14,0,TRUE,FALSE,FALSE,FALSE
02-08-17,27123,3,,14.5,16.8,85,1012,18,0.8,TRUE,FALSE,FALSE,FALSE
03-08-17,34430,3,21.8,15.5,18.4,73,1007,26,7.1,TRUE,FALSE,FALSE,FALSE
04-08-17,34893,3,,14.8,18.3,64,1011,21,0,TRUE,FALSE,FALSE,FALSE
05-08-17,27715,3,,,16.8,65,1016,11,0,TRUE,FALSE,TRUE,FALSE
06-08-17,31536,3,,10.6,16.2,68,1022,14,0.5,FALSE,FALSE,FALSE,FALSE
07-08-17,32303,3,,,16.7,80,1017,14,0,TRUE,FALSE,FALSE,FALSE
08-08-17,33854,3,,,15.2,82,1011,8,0.3,TRUE,FALSE,FALSE,FALSE
09-08-17,11525,3,,13,14.1,90,1015,13,1,TRUE,FALSE,FALSE,FALSE
10-08-17,35707,3,,,16.1,66,1023,13,22.1,FALSE,FALSE,FALSE,FALSE
11-08-17,34462,3,,9.9,16.1,73,1019,10,0,TRUE,FALSE,FALSE,FALSE
12-08-17,31034,3,,,18.7,68,1016,18,0,TRUE,FALSE,FALSE,FALSE
13-08-17,34928,3,,12.3,17.2,53,1021,8,0,FALSE,FALSE,FALSE,FALSE
14-08-17,35979,3,,10.7,17.6,64,1017,8,0,TRUE,FALSE,FALSE,FALSE
15-08-17,38181,3,,,18.2,65,1015,10,0,TRUE,FALSE,FALSE,FALSE
16-08-17,37037,3,,,16.9,67,1019,11,0,TRUE,FALSE,FALSE,FALSE
17-08-17,31947,3,,,19.4,77,1011,18,3.8,TRUE,FALSE,FALSE,FALSE
18-08-17,28252,3,,,16.1,75,1011,19,3.8,TRUE,FALSE,TRUE,FALSE
19-08-17,29156,3,,12.7,16.1,65,1017,24,7.1,FALSE,FALSE,FALSE,FALSE
20-08-17,25270,3,,9.7,15.1,72,1023,13,0,TRUE,FALSE,FALSE,FALSE
21-08-17,27725,3,,13.6,16.7,91,1021,10,6.6,TRUE,FALSE,FALSE,FALSE
22-08-17,33327,3,,,19.3,83,1019,10,0.3,TRUE,FALSE,FALSE,FALSE
23-08-17,34439,3,,,18.7,76,1013,13,0.3,FALSE,FALSE,FALSE,FALSE
24-08-17,34548,3,,12.9,17,72,1017,13,0,FALSE,FALSE,FALSE,FALSE
25-08-17,35108,3,,,18.1,68,1017,6,0,FALSE,FALSE,FALSE,FALSE
26-08-17,31442,3,,13.9,19.6,64,1016,5,0,FALSE,FALSE,FALSE,FALSE
27-08-17,33657,3,,15.9,20.4,56,1018,6,0,FALSE,FALSE,FALSE,FALSE
28-08-17,34862,3,,14.6,21.3,65,1017,8,0,FALSE,FALSE,FALSE,FALSE
29-08-17,35427,3,,,20,71,1013,8,0,FALSE,FALSE,FALSE,FALSE
30-08-17,22542,3,,,13.9,78,1013,11,0.3,TRUE,FALSE,FALSE,FALSE
31-08-17,35953,3,,,14.3,75,1017,8,3.6,TRUE,FALSE,FALSE,FALSE
01-09-17,36194,3,,9.7,16.1,63,1021,6,1.5,FALSE,FALSE,FALSE,FALSE
02-09-17,35246,3,,10,15.8,64,1022,6,0,FALSE,FALSE,FALSE,FALSE
03-09-17,21934,3,,,13.7,84,1013,13,0,TRUE,FALSE,FALSE,FALSE
04-09-17,28710,3,,13.2,17.7,89,1012,13,6.1,TRUE,FALSE,FALSE,FALSE
05-09-17,32336,3,,,17.6,85,1014,16,0.3,TRUE,FALSE,FALSE,FALSE
06-09-17,36559,3,,11.3,15.8,67,1019,16,1.5,FALSE,FALSE,FALSE,FALSE
07-09-17,35614,3,,11.2,15.8,73,1014,14,0,TRUE,FALSE,FALSE,FALSE
08-09-17,23199,3,,,15.8,81,1000,21,0.8,TRUE,FALSE,FALSE,FALSE
09-09-17,28349,3,,10,13.2,80,998,13,6.1,TRUE,FALSE,TRUE,FALSE
10-09-17,21298,3,17.4,8.6,13.3,84,999,14,7.1,TRUE,FALSE,FALSE,FALSE
11-09-17,26886,3,,,14.4,74,994,27,0.5,TRUE,FALSE,FALSE,FALSE
12-09-17,32569,3,19.6,10.3,14.3,74,1004,21,0.8,TRUE,FALSE,FALSE,FALSE
13-09-17,32583,3,,,14.8,63,999,34,2.5,TRUE,FALSE,FALSE,FALSE
14-09-17,33252,3,,7.9,12.2,73,1008,16,0,TRUE,FALSE,FALSE,FALSE
15-09-17,31628,3,,7.1,11.6,78,1013,10,0,TRUE,FALSE,FALSE,FALSE
16-09-17,26166,3,,,11.7,81,1012,6,0.3,TRUE,FALSE,FALSE,FALSE
17-09-17,25300,3,,,12.6,79,1014,6,0.3,TRUE,FALSE,FALSE,FALSE
18-09-17,30718,3,,,13.2,78,1017,8,0.5,TRUE,FALSE,FALSE,FALSE
19-09-17,34917,3,,8.4,12.1,77,1021,6,3.6,TRUE,FALSE,FALSE,FALSE
20-09-17,35149,3,,,13.7,82,1019,10,0,FALSE,FALSE,FALSE,FALSE
21-09-17,31174,4,,,15.1,81,1016,14,0,TRUE,FALSE,FALSE,FALSE
22-09-17,36125,4,,,12.7,77,1021,8,2.5,FALSE,TRUE,FALSE,FALSE
23-09-17,30654,4,,,15.1,70,1022,11,0.3,TRUE,FALSE,FALSE,FALSE
24-09-17,32726,4,,,16.1,71,1019,10,0,TRUE,FALSE,FALSE,FALSE
25-09-17,30066,4,,14.9,16.2,85,1020,8,6.1,TRUE,FALSE,FALSE,FALSE
26-09-17,37394,4,,,16.2,79,1022,6,0.3,FALSE,FALSE,FALSE,FALSE
27-09-17,34694,4,,12,15.8,85,1020,11,0,TRUE,FALSE,FALSE,FALSE
28-09-17,35526,4,,,16.3,83,1018,13,14.7,TRUE,FALSE,FALSE,FALSE
29-09-17,28782,4,,,16.2,84,1016,14,1.8,TRUE,FALSE,FALSE,FALSE
30-09-17,29003,4,,10.9,13.8,78,1016,13,0.8,TRUE,FALSE,FALSE,FALSE
01-10-17,22814,4,,13.7,16.2,89,1011,19,1.8,TRUE,FALSE,FALSE,FALSE
02-10-17,33891,4,,,14.9,69,1013,26,0.3,TRUE,TRUE,FALSE,FALSE
03-10-17,37187,4,,8.6,12.1,68,1022,14,0,FALSE,FALSE,FALSE,FALSE
04-10-17,36798,4,16.6,8.9,12.5,69,1022,18,0,FALSE,FALSE,FALSE,FALSE
05-10-17,34779,4,,,14.3,63,1017,26,0,TRUE,TRUE,FALSE,FALSE
06-10-17,35344,4,,,11.8,66,1026,13,0.5,FALSE,FALSE,FALSE,FALSE
07-10-17,25505,4,,9.7,14.2,76,1018,18,0,TRUE,FALSE,FALSE,FALSE
08-10-17,28830,4,,,13.6,76,1020,10,0.5,FALSE,FALSE,FALSE,FALSE
09-10-17,34182,4,,10,13.6,80,1019,8,0,TRUE,FALSE,FALSE,FALSE
10-10-17,35961,4,,10.6,14.3,84,1015,16,0,TRUE,FALSE,FALSE,FALSE
11-10-17,32760,4,,,15.2,79,1011,23,0,TRUE,FALSE,FALSE,FALSE
12-10-17,36372,4,,8.8,13.2,77,1020,16,1,TRUE,TRUE,FALSE,FALSE
13-10-17,34229,4,,10.8,16.3,85,1022,16,2.3,FALSE,FALSE,FALSE,FALSE
14-10-17,32123,4,,,16.9,81,1024,16,0,FALSE,FALSE,FALSE,FALSE
15-10-17,32696,4,,10.4,14.7,86,1018,10,0,FALSE,TRUE,FALSE,FALSE
16-10-17,34787,4,,11.6,16.2,76,1016,13,0,FALSE,FALSE,FALSE,FALSE
17-10-17,35199,4,,10.8,12.5,70,1019,18,0,TRUE,FALSE,FALSE,FALSE
18-10-17,27348,4,,11.2,13.4,88,1012,8,0.3,TRUE,FALSE,FALSE,FALSE
19-10-17,31069,4,,,15.3,91,1004,11,1.3,TRUE,FALSE,FALSE,FALSE
20-10-17,31306,4,,12,13.2,77,1004,24,2.3,TRUE,FALSE,FALSE,FALSE
21-10-17,22475,4,16.3,,13.5,77,1002,26,2,TRUE,FALSE,FALSE,FALSE
22-10-17,21013,4,,9.3,11.5,68,1013,27,0.5,TRUE,FALSE,FALSE,FALSE
23-10-17,30604,4,,9.8,13.6,88,1017,13,0,TRUE,FALSE,FALSE,FALSE
24-10-17,33732,4,,14,16.3,86,1018,18,0.3,TRUE,FALSE,FALSE,FALSE
25-10-17,36064,4,,,15.3,74,1020,19,0.3,TRUE,FALSE,FALSE,FALSE
26-10-17,28423,4,,8.2,13.1,94,1025,5,0,TRUE,TRUE,FALSE,FALSE
27-10-17,34654,4,,,11.7,73,1032,8,0.5,FALSE,FALSE,FALSE,FALSE
28-10-17,26633,4,,,11,83,1027,16,0,FALSE,FALSE,FALSE,FALSE
29-10-17,22228,4,,,12.2,67,1023,18,0,TRUE,FALSE,FALSE,FALSE
30-10-17,31364,4,,3.1,7.3,73,1031,5,0,FALSE,FALSE,FALSE,FALSE
31-10-17,33312,4,,5.2,9.8,77,1026,11,0,TRUE,FALSE,FALSE,FALSE
01-11-17,34747,4,,,10.7,82,1019,8,0,FALSE,TRUE,FALSE,FALSE
02-11-17,34290,4,,,8.6,90,1016,5,0,FALSE,TRUE,FALSE,FALSE
03-11-17,34716,4,,,10.2,89,1013,5,0.3,TRUE,TRUE,FALSE,FALSE
04-11-17,17801,4,,,11.2,87,1005,11,3.6,TRUE,FALSE,FALSE,FALSE
05-11-17,21588,4,,,6.7,78,1015,14,1.5,TRUE,FALSE,FALSE,FALSE
06-11-17,30663,4,,,5.6,83,1025,8,0,FALSE,TRUE,FALSE,FALSE
07-11-17,27314,4,,,9.5,85,1017,18,0.3,TRUE,FALSE,FALSE,FALSE
08-11-17,29455,4,,,7,77,1023,10,5.3,TRUE,FALSE,FALSE,FALSE
09-11-17,31374,4,,1.1,8.5,84,1024,8,0,TRUE,FALSE,FALSE,FALSE
10-11-17,28480,4,,,10,68,1020,18,0,TRUE,FALSE,FALSE,FALSE
11-11-17,16679,4,,6.8,8.8,90,1012,8,6.6,TRUE,FALSE,FALSE,FALSE
12-11-17,16460,4,,,7.1,72,1013,13,3.8,TRUE,FALSE,FALSE,FALSE
13-11-17,29301,4,,1.6,5.1,69,1026,11,0.3,FALSE,FALSE,FALSE,FALSE
14-11-17,29355,4,,4.7,9.3,82,1024,13,0,TRUE,FALSE,FALSE,FALSE
15-11-17,30564,4,,,10.2,94,1024,8,0.5,TRUE,FALSE,FALSE,FALSE
16-11-17,31112,4,,,10.6,81,1023,10,0,TRUE,FALSE,FALSE,FALSE
17-11-17,29876,4,,0.7,5.2,74,1029,6,0.3,FALSE,FALSE,FALSE,FALSE
18-11-17,12976,4,,3.3,7.3,85,1023,13,0,TRUE,FALSE,FALSE,FALSE
19-11-17,18874,4,,3,5.3,80,1023,8,4.1,FALSE,FALSE,FALSE,FALSE
20-11-17,25998,4,,4.8,10.4,87,1015,14,0.8,TRUE,FALSE,TRUE,FALSE
21-11-17,31316,4,,11.7,12.9,81,1010,23,1.3,FALSE,FALSE,FALSE,FALSE
22-11-17,31315,4,,,14.4,70,997,29,0,TRUE,FALSE,FALSE,FALSE
23-11-17,30147,4,,,11.2,66,998,32,2,TRUE,FALSE,FALSE,FALSE
24-11-17,28930,4,,,6.1,78,1011,6,0.8,FALSE,FALSE,FALSE,FALSE
25-11-17,17691,4,,-1.3,3.3,80,1016,11,0,TRUE,FALSE,FALSE,FALSE
26-11-17,15229,4,8,1.3,4.2,79,1024,18,0.3,TRUE,FALSE,FALSE,FALSE
27-11-17,24324,4,,3.9,8.4,80,1013,23,1.5,TRUE,FALSE,FALSE,FALSE
28-11-17,28202,4,,2.7,4.9,78,1009,13,1.5,TRUE,FALSE,FALSE,FALSE
29-11-17,27319,4,,1.8,4,77,1011,13,0,TRUE,FALSE,FALSE,FALSE
30-11-17,25986,4,,-0.4,2.2,68,1012,13,0,FALSE,FALSE,FALSE,FALSE
01-12-17,24321,4,,2.7,4.3,74,1021,14,0,TRUE,FALSE,FALSE,FALSE
02-12-17,16887,4,,2.5,4.6,83,1027,8,0,TRUE,FALSE,FALSE,FALSE
03-12-17,12773,4,,5.5,8.5,88,1027,10,0.5,TRUE,FALSE,FALSE,FALSE
04-12-17,27613,4,,,7.6,81,1033,10,0.3,TRUE,FALSE,FALSE,FALSE
05-12-17,29611,4,,6.8,7.9,74,1035,13,0,FALSE,FALSE,FALSE,FALSE
06-12-17,29058,4,,,9.5,68,1027,18,0,TRUE,FALSE,FALSE,FALSE
07-12-17,24810,4,,,8.9,80,1010,24,0,TRUE,FALSE,FALSE,FALSE
08-12-17,24431,4,,,2.8,72,1015,21,3,FALSE,FALSE,FALSE,FALSE
09-12-17,15509,4,,,1.2,78,1014,14,0,FALSE,FALSE,FALSE,FALSE
10-12-17,5143,4,,0,1.6,92,982,11,5.3,TRUE,FALSE,FALSE,TRUE
11-12-17,13055,4,,,1.8,87,985,14,15,TRUE,FALSE,FALSE,FALSE
12-12-17,22780,4,,,0.7,84,1007,11,7.9,TRUE,FALSE,FALSE,FALSE
13-12-17,20074,4,,2.7,6.6,86,996,21,3,TRUE,FALSE,FALSE,FALSE
14-12-17,24064,4,,,4.2,79,991,26,7.4,FALSE,FALSE,FALSE,FALSE
15-12-17,21107,4,,0.9,4.1,81,999,14,0,TRUE,FALSE,FALSE,FALSE
16-12-17,12229,4,,,2.9,82,1018,10,1.5,TRUE,FALSE,FALSE,FALSE
17-12-17,7519,4,,-1.3,3.9,94,1022,10,0.3,TRUE,TRUE,FALSE,FALSE
18-12-17,23414,4,,,4.6,84,1029,6,3.3,FALSE,FALSE,FALSE,FALSE
19-12-17,22935,4,,-2.3,3.5,90,1035,6,0,TRUE,TRUE,FALSE,FALSE
20-12-17,21801,4,,6.5,9.3,93,1035,10,0.3,TRUE,TRUE,FALSE,FALSE
21-12-17,20945,4,,,10.9,89,1035,13,0.3,TRUE,FALSE,FALSE,FALSE
22-12-17,17124,1,,8.9,10.6,88,1036,10,0,TRUE,FALSE,FALSE,FALSE
23-12-17,9725,1,,,9.4,89,1033,16,0.3,TRUE,FALSE,FALSE,FALSE
24-12-17,7498,1,,8,9.3,86,1024,21,0,TRUE,FALSE,FALSE,FALSE
25-12-17,27305,1,11,,10,84,1007,26,0.3,TRUE,FALSE,FALSE,FALSE
26-12-17,7149,1,,3.6,5.9,84,993,21,5.3,TRUE,FALSE,FALSE,FALSE
27-12-17,5426,1,,,3.6,85,988,16,9.1,TRUE,FALSE,FALSE,TRUE
28-12-17,11236,1,,,1.3,83,1003,14,2.5,FALSE,FALSE,FALSE,FALSE
29-12-17,8346,1,,,4.5,81,998,16,0.3,TRUE,FALSE,FALSE,FALSE
30-12-17,10908,1,14.4,5,11.1,77,996,26,9.1,TRUE,FALSE,FALSE,FALSE
31-12-17,9292,1,,,10.6,83,995,24,1.8,TRUE,FALSE,FALSE,FALSE
01-01-18,10235,1,,,6.7,75,1000,23,5.1,TRUE,FALSE,FALSE,FALSE
02-01-18,14394,1,,3.5,7.6,85,1005,18,,TRUE,FALSE,FALSE,FALSE
03-01-18,20265,1,,7.4,9.2,62,996,42,10.7,TRUE,FALSE,FALSE,FALSE
04-01-18,17543,1,,,8.4,78,993,21,4.3,TRUE,FALSE,FALSE,FALSE
05-01-18,21759,1,,,6.2,80,995,16,5.8,TRUE,FALSE,FALSE,FALSE
06-01-18,13920,1,,,3.4,86,1010,8,0.3,TRUE,FALSE,FALSE,FALSE
07-01-18,12259,1,,,3.3,69,1025,18,0,TRUE,FALSE,FALSE,FALSE
08-01-18,23374,1,,1.9,4.4,82,1021,18,,FALSE,FALSE,FALSE,FALSE
09-01-18,24683,1,,3.9,5.3,91,1007,11,,TRUE,FALSE,FALSE,FALSE
10-01-18,26787,1,,,7.6,88,1005,13,0.5,TRUE,FALSE,FALSE,FALSE
11-01-18,25222,1,,2.6,6.1,91,1018,6,0,TRUE,FALSE,FALSE,FALSE
12-01-18,24696,1,,,6.7,88,1025,8,0.3,TRUE,FALSE,FALSE,FALSE
13-01-18,17512,1,,,6.1,77,1020,16,0.3,FALSE,FALSE,FALSE,FALSE
14-01-18,15070,1,,,5,72,1018,10,0,FALSE,FALSE,FALSE,FALSE
15-01-18,19161,1,,4.3,8.3,84,998,23,1.5,TRUE,FALSE,FALSE,FALSE
16-01-18,26921,1,,,5.8,70,995,29,3.8,TRUE,FALSE,FALSE,FALSE
17-01-18,26934,1,,2,5,66,1004,31,0,TRUE,FALSE,FALSE,FALSE
18-01-18,26471,1,,,7.8,67,1000,35,0.5,TRUE,FALSE,FALSE,FALSE
19-01-18,25799,1,,0,3.6,77,1009,14,0,FALSE,FALSE,FALSE,FALSE
20-01-18,9398,1,,1.5,3.6,91,1004,8,,TRUE,FALSE,FALSE,FALSE
21-01-18,5859,1,,1,3.8,94,1011,10,,TRUE,FALSE,FALSE,TRUE
22-01-18,26337,1,,5.9,9,79,1012,14,,FALSE,TRUE,FALSE,FALSE
23-01-18,26003,1,,7.2,10.6,83,1015,18,,TRUE,FALSE,FALSE,FALSE
24-01-18,20206,1,,,10.1,86,1007,29,7.1,TRUE,FALSE,FALSE,FALSE
25-01-18,28189,1,,,7.4,78,1008,18,,TRUE,FALSE,FALSE,FALSE
26-01-18,26430,1,,1.7,5.6,83,1019,6,,TRUE,TRUE,FALSE,FALSE
27-01-18,14472,1,,,7.4,86,1026,14,,TRUE,FALSE,FALSE,FALSE
28-01-18,17512,1,,8.8,11.5,80,1030,23,,FALSE,FALSE,FALSE,FALSE
29-01-18,26371,1,,,10.2,75,1028,27,0,TRUE,FALSE,FALSE,FALSE
30-01-18,28002,1,,-1,4.4,87,1026,8,0.5,TRUE,TRUE,FALSE,FALSE
31-01-18,24117,1,,,6.8,79,1005,26,0.5,TRUE,FALSE,FALSE,FALSE
01-02-18,25525,1,,,5.3,75,NA,24,2.5,NA,NA,NA,NA
02-02-18,25331,1,,,5.7,79,NA,17,0,NA,NA,NA,NA
03-02-18,8975,1,,,3.9,84,NA,7,0,NA,NA,NA,NA
04-02-18,13833,1,,,3.3,77,NA,22,5.8,NA,NA,NA,NA
05-02-18,23898,1,,,2.5,82,NA,16,0,NA,NA,NA,NA
06-02-18,25349,1,,,1.7,76,NA,15,0,NA,NA,NA,NA
07-02-18,25388,1,,,2.2,85,NA,11,0,NA,NA,NA,NA
08-02-18,25791,1,,,3.1,77,NA,18,0,NA,NA,NA,NA
09-02-18,21037,1,,,4.9,77,NA,20,4.3,NA,NA,NA,NA
10-02-18,9956,1,,-1.8,4.2,82,NA,26,1.3,NA,NA,NA,NA
11-02-18,14621,1,,,5.1,70,NA,28,3.3,NA,NA,NA,NA
12-02-18,24719,1,,-1.1,2.9,70,NA,19,0,NA,NA,NA,NA
13-02-18,20931,1,,1.6,4.2,84,NA,24,0.3,NA,NA,NA,NA
14-02-18,18866,1,,,3.2,83,NA,26,2.3,NA,NA,NA,NA
15-02-18,25264,1,,,7.4,67,NA,26,5.1,NA,NA,NA,NA
16-02-18,25411,1,,,4.7,70,NA,22,0,NA,NA,NA,NA
17-02-18,23169,1,,1.7,5.5,72,NA,6,0,NA,NA,NA,NA
18-02-18,18624,1,,,5.9,81,NA,8,0,NA,NA,NA,NA
19-02-18,19879,1,,,8.7,91,NA,17,0.5,NA,NA,NA,NA
20-02-18,25055,1,,,8.5,86,NA,16,1.5,NA,NA,NA,NA
21-02-18,26434,1,7,,4.7,85,NA,13,0.8,NA,NA,NA,NA
22-02-18,26179,1,5.8,,3.2,70,NA,16,0,NA,NA,NA,NA
23-02-18,23067,1,,,1.7,68,NA,20,0,NA,NA,NA,NA
24-02-18,16522,1,,,2.1,65,NA,24,0,NA,NA,NA,NA
25-02-18,14037,1,,,1.6,59,NA,23,0,NA,NA,NA,NA
26-02-18,19204,1,,,-0.2,71,NA,20,0,NA,NA,NA,NA
27-02-18,18741,1,1.4,,-2.3,80,NA,11,0,NA,NA,NA,NA
28-02-18,10619,1,-1.2,,-4.1,76,NA,18,0,NA,NA,NA,NA
01-03-18,8744,1,,-5.1,-2.6,78,1001,26,0,NA,NA,NA,NA
